price,region,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options
2800,reno / tahoe,townhouse,1560,2,2.5,0,0,0,0,0,1,w/d in unit,attached garage
950,reno / tahoe,apartment,500,1,1.0,0,0,1,0,0,0,laundry on site,off-street parking
2100,reno / tahoe,condo,1161,3,2.0,0,0,0,0,0,1,laundry on site,off-street parking
1700,reno / tahoe,house,1242,2,2.0,0,1,0,0,0,0,w/d in unit,attached garage
900,reno / tahoe,house,1431,3,2.0,1,1,1,0,0,0,w/d hookups,attached garage
1850,santa barbara,apartment,650,1,1.0,0,0,1,0,0,0,laundry on site,carport
1769,reno / tahoe,apartment,1335,3,2.0,1,1,0,0,1,0,w/d in unit,carport
1525,reno / tahoe,apartment,1053,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1325,reno / tahoe,apartment,708,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1745,reno / tahoe,apartment,1127,3,2.0,1,1,0,0,0,0,w/d in unit,carport
1419,reno / tahoe,apartment,1107,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1460,sacramento,apartment,761,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1309,reno / tahoe,apartment,951,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1169,reno / tahoe,apartment,787,1,1.0,1,1,1,0,0,0,w/d in unit,carport
4000,reno / tahoe,condo,1344,3,3.0,0,1,0,0,0,1,w/d in unit,off-street parking
1500,reno / tahoe,apartment,1085,3,1.5,1,1,1,0,0,0,w/d in unit,na
1250,reno / tahoe,apartment,850,2,1.0,0,0,1,0,0,0,na,na
1128,reno / tahoe,apartment,680,1,1.0,1,1,1,0,0,0,laundry on site,carport
1429,reno / tahoe,apartment,976,2,2.0,1,1,1,0,0,0,w/d in unit,carport
249,reno / tahoe,apartment,270,0,1.0,0,0,1,0,0,1,laundry on site,na
1125,reno / tahoe,duplex,750,1,1.0,1,0,0,0,0,0,w/d hookups,detached garage
1255,reno / tahoe,apartment,783,1,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
1077,reno / tahoe,apartment,620,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1148,reno / tahoe,apartment,1143,3,2.0,1,1,0,0,0,0,w/d in unit,carport
1800,reno / tahoe,apartment,1438,3,2.0,1,1,0,0,0,0,w/d in unit,carport
1425,reno / tahoe,apartment,719,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1699,reno / tahoe,apartment,1269,2,2.0,1,1,1,0,0,0,w/d in unit,carport
931,reno / tahoe,apartment,450,0,1.0,1,1,1,0,0,0,laundry on site,carport
1745,reno / tahoe,apartment,1098,3,2.0,1,1,0,0,0,0,w/d in unit,carport
817,reno / tahoe,apartment,700,1,1.0,1,1,1,0,0,0,laundry on site,na
1375,reno / tahoe,apartment,1168,2,2.0,1,0,1,0,0,0,w/d hookups,carport
1415,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,1,w/d in unit,carport
1105,reno / tahoe,apartment,648,1,1.0,1,1,1,0,0,1,w/d in unit,carport
1199,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
982,reno / tahoe,apartment,891,2,1.0,1,1,0,0,0,0,w/d in unit,carport
1529,reno / tahoe,apartment,997,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1895,reno / tahoe,house,1853,4,2.5,1,1,0,0,0,0,w/d hookups,attached garage
1300,reno / tahoe,condo,1166,2,1.5,1,1,1,0,0,0,w/d in unit,carport
950,reno / tahoe,condo,586,1,1.0,0,0,0,0,0,0,laundry in bldg,off-street parking
725,reno / tahoe,condo,409,0,1.0,0,0,0,0,0,0,laundry in bldg,off-street parking
1755,reno / tahoe,apartment,1317,3,2.0,1,1,1,0,0,0,w/d in unit,na
1200,reno / tahoe,apartment,550,1,1.0,0,0,0,0,0,0,w/d hookups,off-street parking
1655,reno / tahoe,apartment,1167,2,2.0,1,1,1,0,0,0,w/d in unit,na
1595,reno / tahoe,apartment,1098,2,2.5,1,1,0,0,0,0,w/d in unit,carport
980,reno / tahoe,apartment,580,1,1.0,1,1,1,1,0,0,laundry in bldg,carport
1669,reno / tahoe,apartment,1524,3,2.0,1,1,0,0,0,0,w/d in unit,na
1300,reno / tahoe,cottage/cabin,400,1,1.0,0,0,0,0,0,0,laundry on site,na
1525,reno / tahoe,apartment,1067,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1555,reno / tahoe,apartment,1026,2,2.0,1,1,1,0,0,0,w/d in unit,na
2500,santa barbara,apartment,710,2,1.0,0,0,0,0,0,0,na,off-street parking
1375,reno / tahoe,apartment,831,1,1.0,1,1,1,0,0,0,w/d in unit,na
2100,reno / tahoe,house,1100,2,2.0,0,1,0,0,0,1,laundry on site,off-street parking
1532,reno / tahoe,apartment,1171,2,2.0,1,1,1,0,0,0,w/d in unit,carport
999,reno / tahoe,apartment,845,2,1.0,1,1,1,0,0,0,laundry on site,na
3000,santa barbara,house,900,3,1.0,0,1,0,0,0,0,w/d hookups,off-street parking
974,reno / tahoe,apartment,600,1,1.0,1,0,1,0,0,0,laundry on site,off-street parking
1400,reno / tahoe,house,1226,3,2.0,0,0,1,0,0,0,w/d hookups,attached garage
1290,reno / tahoe,apartment,950,2,2.0,1,1,1,0,0,0,laundry on site,carport
1249,sacramento,apartment,480,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1350,reno / tahoe,manufactured,1584,4,2.0,0,0,1,0,0,0,w/d hookups,attached garage
2047,reno / tahoe,apartment,1500,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
899,reno / tahoe,apartment,775,1,1.0,1,1,1,0,0,0,no laundry on site,na
1395,reno / tahoe,duplex,988,2,1.0,1,1,0,0,0,0,w/d hookups,detached garage
1709,reno / tahoe,apartment,1083,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1249,reno / tahoe,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1850,sacramento,house,1224,3,2.0,1,1,1,0,0,0,laundry on site,na
1275,reno / tahoe,apartment,790,1,1.0,0,0,1,0,0,0,na,na
1200,reno / tahoe,apartment,1000,2,1.5,0,0,0,0,0,0,w/d in unit,attached garage
1255,reno / tahoe,apartment,960,2,2.0,1,1,1,0,0,0,laundry on site,off-street parking
1423,reno / tahoe,apartment,849,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1635,reno / tahoe,apartment,1134,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1775,reno / tahoe,apartment,1120,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1525,reno / tahoe,apartment,1053,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1325,reno / tahoe,apartment,710,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1775,sacramento,apartment,746,1,1.0,1,1,0,1,1,0,w/d in unit,attached garage
1325,reno / tahoe,apartment,708,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1804,reno / tahoe,apartment,1168,3,2.0,1,1,1,0,0,0,w/d in unit,carport
1462,reno / tahoe,apartment,987,2,2.0,1,1,1,0,0,0,na,carport
1199,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1199,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1199,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1425,reno / tahoe,apartment,582,1,1.0,0,0,1,0,0,0,na,na
1549,reno / tahoe,apartment,978,2,2.0,1,1,0,0,0,0,w/d in unit,carport
2150,reno / tahoe,apartment,1337,2,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1342,reno / tahoe,apartment,987,2,2.0,1,1,1,0,0,0,na,carport
1493,reno / tahoe,apartment,1142,2,2.0,0,0,1,0,0,0,na,na
1215,reno / tahoe,apartment,850,2,1.0,1,1,1,0,0,0,laundry on site,carport
1249,reno / tahoe,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1200,reno / tahoe,townhouse,833,2,1.0,1,1,0,0,0,0,laundry on site,carport
1285,reno / tahoe,apartment,960,2,2.0,1,1,1,0,0,0,laundry on site,off-street parking
940,reno / tahoe,apartment,672,1,1.0,1,1,0,1,0,0,laundry in bldg,carport
1849,reno / tahoe,apartment,1068,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
1479,reno / tahoe,apartment,976,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1100,reno / tahoe,townhouse,1600,3,2.5,0,0,0,0,0,0,laundry in bldg,attached garage
1017,reno / tahoe,apartment,735,2,0.0,1,1,1,0,0,0,laundry on site,carport
847,reno / tahoe,apartment,552,1,1.0,1,1,1,0,0,0,laundry on site,carport
1675,reno / tahoe,apartment,1054,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1243,reno / tahoe,apartment,790,1,1.0,1,1,1,0,0,0,w/d in unit,carport
309,reno / tahoe,apartment,250,0,1.0,1,1,1,0,0,1,laundry on site,off-street parking
1850,reno / tahoe,house,1655,3,2.5,1,1,0,0,0,0,w/d in unit,attached garage
2106,reno / tahoe,apartment,1944,3,2.5,1,1,1,0,0,0,w/d in unit,attached garage
1800,reno / tahoe,apartment,1062,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
1454,reno / tahoe,apartment,1121,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1699,reno / tahoe,apartment,1151,3,2.0,1,1,1,0,0,0,w/d in unit,carport
1650,SF bay area,apartment,325,1,1.0,0,0,0,0,0,0,no laundry on site,off-street parking
1495,reno / tahoe,apartment,1134,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1359,reno / tahoe,apartment,1000,3,1.0,1,1,1,0,0,0,laundry on site,na
1159,reno / tahoe,apartment,1181,3,2.0,1,1,1,0,0,0,w/d in unit,carport
1795,reno / tahoe,apartment,1036,2,2.0,1,1,0,0,0,0,w/d in unit,na
795,reno / tahoe,apartment,347,0,1.0,0,0,0,0,0,0,na,off-street parking
2195,reno / tahoe,townhouse,1697,3,2.5,1,1,0,0,0,0,w/d in unit,attached garage
2200,reno / tahoe,house,1927,4,3.0,0,0,0,0,0,0,laundry in bldg,attached garage
1399,reno / tahoe,apartment,911,1,1.0,1,1,1,0,0,0,w/d in unit,carport
2400,reno / tahoe,apartment,1422,3,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1795,reno / tahoe,townhouse,1713,3,2.5,0,0,0,0,0,0,w/d in unit,attached garage
309,reno / tahoe,apartment,250,1,1.0,1,1,1,1,0,1,laundry on site,street parking
265,reno / tahoe,apartment,190,1,1.0,0,0,1,0,0,0,laundry on site,off-street parking
265,reno / tahoe,apartment,195,1,1.0,0,0,0,0,0,1,laundry on site,off-street parking
2200,reno / tahoe,house,1200,3,2.0,0,1,0,0,0,0,w/d in unit,off-street parking
1513,reno / tahoe,apartment,1167,2,2.0,0,0,1,0,0,0,na,na
1260,reno / tahoe,apartment,825,2,1.0,1,1,1,1,0,0,laundry in bldg,carport
1239,sacramento,apartment,580,1,1.0,1,1,1,1,0,0,w/d in unit,na
1000,reno / tahoe,townhouse,888,2,1.0,0,0,0,0,0,0,w/d in unit,attached garage
1614,reno / tahoe,apartment,1310,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1323,reno / tahoe,apartment,760,1,1.0,0,0,1,0,0,0,na,na
1524,reno / tahoe,apartment,1007,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1375,reno / tahoe,apartment,1158,2,2.0,0,0,1,0,0,0,w/d hookups,carport
1588,reno / tahoe,apartment,1142,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
800,siskiyou county,house,800,2,1.0,0,0,1,0,0,0,w/d hookups,off-street parking
1566,reno / tahoe,apartment,1142,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2000,ventura county,apartment,850,2,1.5,1,1,1,0,0,0,laundry on site,carport
1496,reno / tahoe,apartment,910,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1471,reno / tahoe,apartment,910,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2050,reno / tahoe,apartment,1166,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage
1250,reno / tahoe,apartment,653,1,1.0,0,0,1,0,0,0,laundry in bldg,attached garage
1442,reno / tahoe,apartment,1040,2,2.0,0,0,1,0,0,0,na,na
1201,reno / tahoe,apartment,700,1,1.0,1,1,1,0,0,0,na,carport
1325,reno / tahoe,apartment,708,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1595,reno / tahoe,apartment,1098,2,2.5,1,1,0,0,0,0,w/d in unit,carport
1745,reno / tahoe,apartment,1098,3,2.0,1,1,0,0,0,0,w/d in unit,carport
1745,reno / tahoe,apartment,1127,3,2.0,1,1,0,0,0,0,w/d in unit,carport
1457,reno / tahoe,apartment,1040,2,2.0,0,0,1,0,0,0,na,na
1600,sacramento,apartment,958,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2100,reno / tahoe,condo,1240,2,1.5,0,1,0,0,0,0,w/d in unit,attached garage
1417,reno / tahoe,apartment,1040,2,2.0,0,0,1,0,0,0,na,na
1278,reno / tahoe,apartment,810,1,1.0,1,1,0,0,0,0,w/d in unit,off-street parking
1199,reno / tahoe,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1795,reno / tahoe,apartment,1240,2,1.5,1,1,1,0,0,0,w/d in unit,off-street parking
1246,reno / tahoe,apartment,790,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1695,reno / tahoe,apartment,1240,2,1.5,1,1,1,0,0,0,w/d in unit,off-street parking
1075,reno / tahoe,apartment,676,1,1.0,1,0,1,0,0,0,w/d hookups,carport
1481,reno / tahoe,apartment,1040,2,2.0,0,0,1,0,0,0,na,na
974,reno / tahoe,apartment,600,1,1.0,1,0,1,0,0,0,laundry on site,off-street parking
1025,reno / tahoe,apartment,750,1,1.0,1,1,1,0,0,0,laundry on site,off-street parking
1050,reno / tahoe,apartment,850,2,1.0,0,0,1,0,0,0,na,na
1763,reno / tahoe,apartment,1554,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1454,reno / tahoe,apartment,1121,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1936,reno / tahoe,apartment,1683,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1700,reno / tahoe,house,1706,3,2.5,1,1,1,0,0,0,w/d in unit,attached garage
1496,reno / tahoe,apartment,1167,2,2.0,0,0,1,0,0,0,na,na
1250,reno / tahoe,apartment,849,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1850,reno / tahoe,house,1825,2,2.5,0,0,1,0,0,0,w/d in unit,attached garage
1795,reno / tahoe,flat,1250,3,1.0,1,1,1,0,0,0,laundry in bldg,street parking
1488,reno / tahoe,apartment,1167,2,2.0,0,0,1,0,0,0,na,na
1675,reno / tahoe,apartment,1288,3,2.0,1,1,1,0,0,0,w/d in unit,carport
1210,reno / tahoe,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1178,reno / tahoe,apartment,700,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1339,reno / tahoe,apartment,840,2,1.0,1,1,1,0,0,0,na,carport
1750,reno / tahoe,apartment,751,1,1.0,1,1,0,1,0,0,w/d in unit,attached garage
1995,reno / tahoe,apartment,1170,2,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1454,reno / tahoe,apartment,1121,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1199,reno / tahoe,apartment,598,1,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
1639,reno / tahoe,apartment,819,1,1.0,1,1,1,0,0,0,w/d in unit,detached garage
1295,reno / tahoe,condo,849,1,1.0,0,0,1,0,0,0,w/d in unit,carport
1850,reno / tahoe,apartment,1090,2,2.0,1,1,0,0,0,0,w/d in unit,attached garage
2140,reno / tahoe,apartment,1944,3,2.5,1,1,1,0,0,0,w/d in unit,attached garage
1491,reno / tahoe,apartment,987,2,2.0,1,1,1,0,0,0,na,carport
1799,sacramento,duplex,960,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1325,reno / tahoe,apartment,708,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1304,reno / tahoe,apartment,740,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1715,reno / tahoe,apartment,1160,2,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1441,reno / tahoe,apartment,1167,2,2.0,0,0,1,0,0,0,na,na
1315,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1454,reno / tahoe,apartment,976,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1230,reno / tahoe,apartment,655,1,1.0,0,0,1,0,0,0,na,na
1800,reno / tahoe,loft,1200,1,1.0,1,1,0,0,0,1,w/d in unit,attached garage
1349,reno / tahoe,apartment,911,1,1.0,1,1,1,0,1,0,w/d in unit,carport
1525,reno / tahoe,apartment,1053,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1193,reno / tahoe,apartment,655,1,1.0,0,0,1,0,0,0,na,na
1325,reno / tahoe,apartment,710,1,1.0,1,1,0,0,0,0,w/d in unit,carport
1099,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1315,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1699,reno / tahoe,apartment,1047,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
1404,reno / tahoe,apartment,976,2,2.0,1,1,1,0,0,0,w/d in unit,carport
595,reno / tahoe,house,250,1,1.0,0,0,0,0,0,1,w/d in unit,off-street parking
1649,reno / tahoe,apartment,736,1,1.0,1,1,0,1,0,0,w/d in unit,attached garage
289,reno / tahoe,apartment,250,0,1.0,1,1,1,1,0,1,laundry on site,na
1634,reno / tahoe,apartment,1002,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2330,reno / tahoe,townhouse,1415,3,2.5,1,1,1,0,0,0,w/d in unit,carport
1385,reno / tahoe,apartment,1016,1,1.5,1,1,1,0,0,0,w/d in unit,carport
2900,reno / tahoe,house,1760,4,2.0,0,1,0,0,0,1,w/d hookups,attached garage
1535,reno / tahoe,townhouse,1154,2,1.5,1,1,1,0,0,0,w/d in unit,carport
1450,reno / tahoe,house,1048,3,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1800,reno / tahoe,house,1866,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1000,reno / tahoe,house,1300,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2000,reno / tahoe,house,864,2,1.0,0,0,0,0,0,0,w/d in unit,off-street parking
1516,reno / tahoe,apartment,1167,2,2.0,0,0,1,0,0,0,na,na
1525,reno / tahoe,apartment,1007,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1675,reno / tahoe,townhouse,1288,3,2.0,1,1,1,0,0,0,w/d in unit,carport
2200,reno / tahoe,apartment,1500,3,2.0,1,1,1,0,0,0,w/d in unit,na
1200,reno / tahoe,apartment,616,1,1.0,1,1,1,0,0,0,w/d in unit,na
1854,reno / tahoe,apartment,1168,3,2.0,1,1,1,0,0,0,w/d in unit,carport
1215,reno / tahoe,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1650,reno / tahoe,apartment,722,1,1.0,1,1,1,0,0,0,w/d in unit,na
1804,reno / tahoe,apartment,1554,2,2.0,0,0,1,0,0,0,na,na
1147,reno / tahoe,apartment,754,1,1.0,1,1,1,0,0,0,w/d in unit,carport
925,reno / tahoe,in-law,550,1,0.0,0,0,0,0,0,0,w/d in unit,off-street parking
1849,reno / tahoe,apartment,1068,2,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
2450,reno / tahoe,apartment,1422,3,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1800,reno / tahoe,apartment,616,1,1.0,1,1,1,0,0,1,w/d in unit,na
1625,reno / tahoe,house,1254,3,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1300,reno / tahoe,apartment,924,2,2.0,1,1,1,0,0,0,w/d in unit,na
1504,reno / tahoe,apartment,997,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1275,reno / tahoe,apartment,960,2,2.0,1,1,1,0,0,0,laundry on site,off-street parking
799,reno / tahoe,apartment,430,0,1.0,0,0,0,0,0,0,no laundry on site,no parking
1215,reno / tahoe,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1799,reno / tahoe,apartment,1335,3,2.0,1,1,0,0,1,0,w/d in unit,carport
1200,reno / tahoe,cottage/cabin,400,1,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1700,reno / tahoe,apartment,735,1,1.0,1,1,1,0,0,0,w/d in unit,na
1099,reno / tahoe,apartment,680,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1410,reno / tahoe,apartment,900,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1099,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1799,reno / tahoe,apartment,1320,3,2.0,1,1,0,0,0,0,w/d in unit,carport
1404,reno / tahoe,apartment,976,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1259,reno / tahoe,apartment,1012,2,2.0,1,0,1,0,0,0,w/d in unit,na
1099,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1099,reno / tahoe,apartment,860,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1550,reno / tahoe,house,1394,3,2.0,0,0,0,0,0,0,w/d in unit,attached garage
803,reno / tahoe,apartment,804,2,1.0,1,1,1,0,0,0,laundry in bldg,attached garage
1270,reno / tahoe,apartment,850,2,1.0,0,0,1,0,0,0,na,na
1494,reno / tahoe,apartment,987,2,2.0,1,1,1,0,0,0,na,carport
1349,reno / tahoe,apartment,911,1,1.0,1,1,1,0,0,0,w/d in unit,carport
2650,reno / tahoe,cottage/cabin,1900,3,2.0,0,0,0,0,0,1,w/d in unit,detached garage
1185,reno / tahoe,apartment,665,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1525,reno / tahoe,apartment,742,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
1895,reno / tahoe,apartment,1193,2,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1350,reno / tahoe,apartment,614,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
1404,reno / tahoe,apartment,960,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1525,reno / tahoe,apartment,1053,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1099,reno / tahoe,apartment,850,2,1.0,1,1,0,0,0,0,na,na
1134,reno / tahoe,apartment,680,1,1.0,1,1,1,0,0,0,laundry on site,carport
2000,reno / tahoe,house,1988,4,3.0,1,1,0,0,0,0,na,na
1699,reno / tahoe,apartment,1269,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1074,reno / tahoe,apartment,620,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1400,reno / tahoe,condo,600,1,1.0,0,0,1,0,0,0,laundry in bldg,off-street parking
1450,san diego,apartment,700,1,1.0,0,0,0,0,0,0,laundry on site,off-street parking
1918,sacramento,apartment,1016,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1700,san diego,apartment,700,1,1.0,0,0,1,0,0,0,laundry on site,na
2685,san diego,townhouse,1127,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1390,san diego,apartment,263,0,1.0,1,1,0,0,0,0,laundry on site,street parking
1975,san diego,apartment,647,0,1.0,1,1,0,0,1,0,w/d in unit,detached garage
1745,san diego,apartment,681,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1500,reno / tahoe,condo,625,1,1.0,0,0,0,0,0,1,laundry in bldg,off-street parking
1190,sacramento,apartment,600,1,1.0,1,1,0,1,0,0,laundry on site,carport
2500,san luis obispo,apartment,650,1,1.0,0,0,0,0,0,0,laundry on site,street parking
1925,sacramento,apartment,1077,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1600,sacramento,house,1800,4,2.0,1,1,0,1,1,1,w/d in unit,attached garage
1325,sacramento,apartment,650,1,1.0,1,1,0,0,0,0,laundry in bldg,carport
3995,san diego,house,2700,3,3.0,0,0,0,0,0,0,w/d in unit,attached garage
1750,san diego,apartment,850,2,2.0,1,1,1,0,0,0,laundry on site,off-street parking
1595,sacramento,apartment,950,2,1.0,0,0,1,0,0,0,w/d in unit,carport
1495,sacramento,apartment,700,2,1.0,0,0,0,0,0,0,laundry in bldg,off-street parking
1675,sacramento,apartment,629,1,1.0,1,1,1,0,0,0,laundry on site,street parking
1350,sacramento,apartment,890,2,2.0,0,0,0,0,0,0,w/d in unit,carport
1790,sacramento,apartment,1060,2,2.0,0,0,1,0,0,0,na,na
1550,sacramento,house,1251,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1375,sacramento,apartment,916,2,1.5,1,1,1,0,0,0,laundry on site,carport
1705,sacramento,apartment,1060,2,2.0,0,0,1,0,0,0,na,na
2427,sacramento,apartment,901,2,2.0,0,0,1,0,0,0,na,na
2055,sacramento,apartment,1322,3,2.0,1,1,1,1,0,0,w/d in unit,carport
1899,sacramento,apartment,1170,3,2.0,1,1,1,0,0,0,w/d hookups,detached garage
2335,sacramento,apartment,1073,2,2.0,1,1,0,1,0,0,w/d in unit,attached garage
1340,sacramento,apartment,765,2,1.0,1,1,0,0,0,0,w/d in unit,carport
1300,sacramento,apartment,808,2,1.0,1,1,1,0,0,0,laundry on site,carport
1640,sacramento,apartment,750,2,1.0,1,1,0,1,0,0,laundry on site,carport
1125,sacramento,apartment,598,1,1.0,1,1,1,0,0,0,laundry on site,carport
1400,sacramento,apartment,750,1,1.0,1,1,1,1,1,1,w/d in unit,attached garage
1350,sacramento,duplex,933,2,1.0,0,0,0,0,0,0,w/d hookups,attached garage
1000,sacramento,cottage/cabin,600,1,1.0,0,0,1,0,0,0,no laundry on site,street parking
1425,sacramento,apartment,880,2,2.0,1,1,1,0,0,0,laundry on site,carport
1400,sacramento,apartment,715,1,1.0,0,0,1,0,0,0,na,na
1475,sacramento,apartment,916,2,5.0,1,1,1,0,0,0,laundry on site,carport
1435,sacramento,apartment,859,2,2.0,1,1,0,0,0,0,w/d in unit,carport
3000,sacramento,house,1100,3,2.0,0,0,0,0,0,0,laundry on site,attached garage
1495,sacramento,apartment,715,1,1.0,1,1,1,1,0,0,w/d in unit,carport
1985,sacramento,apartment,1008,3,1.5,1,1,1,0,0,0,w/d in unit,na
1756,sacramento,apartment,814,2,1.0,1,1,1,0,0,0,w/d in unit,na
1700,sacramento,apartment,877,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1415,sacramento,apartment,674,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1525,sacramento,apartment,898,2,1.0,1,1,1,0,0,0,w/d in unit,carport
2085,sacramento,apartment,723,1,1.0,1,1,0,1,1,0,w/d in unit,attached garage
1102,sacramento,apartment,597,1,1.0,1,1,1,0,0,0,laundry on site,carport
2125,sacramento,townhouse,1441,3,2.5,1,1,1,0,0,0,w/d in unit,carport
1449,sacramento,apartment,772,1,1.0,1,1,1,0,0,0,w/d hookups,detached garage
1900,sacramento,apartment,1200,3,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1845,sacramento,townhouse,1230,2,2.5,1,1,1,0,0,0,w/d in unit,carport
1687,sacramento,apartment,1130,2,2.0,1,1,1,0,0,0,w/d in unit,na
1900,sacramento,apartment,587,0,1.0,1,1,0,1,1,0,w/d in unit,attached garage
1550,sacramento,apartment,1120,2,2.0,1,1,0,0,0,0,w/d hookups,attached garage
2170,sacramento,apartment,1265,3,2.0,1,1,1,0,0,0,w/d in unit,detached garage
1743,sacramento,apartment,1125,2,2.0,1,1,0,0,0,0,w/d in unit,carport
